sim_id,dataloader,workload_name,job_speeds,cache_capacity,cache_eviction_policy,size_per_batch,num_jobs,cache_miss_penalty,hourly_ec2_cost,hourly_cache_cost,max_cache_capacity_used,average_cache_capacity_used,cache_hit_count,cache_miss_count,cache_hit_percent,total_batches_processed,time_elapsed,total_job_time,throughput(batches/s),compute_cost,cache_cost,total_cost
1746164418,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",50,cus,0.01953125,4,0.2,12.24,3.25,12.59765625,6.6835205078125,3000,1000,75.0,4000,514.9802980000081,1221.1903230000185,15.794564991408222,1.038011774550016,0.4649127690277851,1.5029245435778011
1746164448,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",5,cus,0.01953125,4,0.2,12.24,3.25,4.98046875,4.272392578125,1293,2707,32.324999999999996,4000,686.7802980000001,1561.9903230000023,13.785297580187429,1.327691774550002,0.6200099912500001,1.9477017658000022
1746164467,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",5,lru,0.01953125,4,0.2,12.24,3.25,4.98046875,4.17083984375,1989,2011,49.725,4000,560.1802980000014,1423.390323000005,14.706348941951749,1.2098817745500046,0.5057183245833345,1.715600099133339
1746164506,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",5,cus,0.01953125,4,0.2,12.24,3.25,4.98046875,4.272392578125,1293,2707,32.324999999999996,4000,686.7802980000001,1561.9903230000023,13.785297580187429,1.327691774550002,0.6200099912500001,1.9477017658000022
1746164552,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",5,cus,0.01953125,4,0.2,12.24,3.25,4.98046875,4.744443359375,1293,10707,10.775,12000,2116.740893999979,5204.770968999941,11.238533907383626,4.4240553236499505,1.9109466404166477,6.335001964066598
1746164562,baseline,imagenet_128_nas,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",5,lru,0.01953125,4,0.2,12.24,3.25,4.98046875,4.7443229166666665,3405,8595,28.375,12000,2106.340893999982,4782.5709689999985,14.231320926854567,4.06518532365,1.9015577515277615,5.966743075177761
