sim_id,dataloader,workload_name,job_speeds,cache_capacity,cache_eviction_policy,size_per_batch,num_jobs,cache_miss_penalty,hourly_ec2_cost,hourly_cache_cost,max_cache_capacity_used,average_cache_capacity_used,cache_hit_count,cache_miss_count,cache_hit_percent,total_batches_processed,time_elapsed,total_job_time,throughput(batches/s),compute_cost,cache_cost,total_cost
1745949550,tensorsocket,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",0.1953125,tensorsocket,0.01953125,4,0,12.24,0,0.17578125,0.13901288824709462,23367,10633,68.72647058823529,34000,4377.332532999919,17498.280447259986,7.772193672258768,14.873538380170988,0.0,14.873538380170988
1745949574,tensorsocket,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",0.1953125,tensorsocket,0.01953125,4,0,12.24,0,0.17578125,0.13901288824709462,23367,10633,68.72647058823529,34000,4377.332532999919,17498.280447259986,7.772193672258768,14.873538380170988,0.0,14.873538380170988
1745949745,tensorsocket,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",0.1953125,tensorsocket,0.01953125,4,0,12.24,0,0.17578125,0.13901288824709462,23367,10633,68.72647058823529,34000,4377.332532999919,17498.280447259986,7.772193672258768,14.873538380170988,0.0,14.873538380170988
1746152319,coordl,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",50,coordl,0.01953125,4,0,12.24,3.25,50.0,45.92391142003677,6465,27535,19.014705882352942,34000,4377.332532999919,8681.817745499577,30.45993066384157,7.379545083674641,3.9517585367360377,11.33130362041068
1746152931,baseline,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",inf,noevict,0.01953125,4,0,12.24,3.25,145.87890625,85.34994657628677,25500,8500,75.0,34000,4377.332532999919,8681.817745499577,30.45993066384157,7.379545083674641,3.9517585367360377,11.33130362041068
1746153011,baseline,imagenet_128,"{'RESNET18': 0.104419951, 'RESNET50': 0.33947309, 'VGG16': 0.514980298, 'SHUFFLENETV2': 0.062516984}",inf,noevict,0.01953125,4,0,12.24,3.25,145.87890625,85.34994657628677,25500,8500,75.0,34000,4377.332532999919,8681.817745499577,30.45993066384157,7.379545083674641,3.9517585367360377,11.33130362041068
